Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-09-08 00:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 00:15,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 00:30,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 00:45,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 01:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 01:15,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 01:30,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 01:45,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 02:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 02:15,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 02:30,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 02:45,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 03:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 03:15,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 03:30,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 03:45,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 04:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 04:15,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 04:30,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 04:45,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 05:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 05:15,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 05:30,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 05:45,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:05,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:10,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:15,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:20,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:25,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:30,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:35,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:40,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:45,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:50,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 06:55,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 07:00,0,653,0,348,0,0,363,750,0,0,152,222,158,306,188,487,205
2023-09-08 07:05,0,649,170,341,59,250,390,750,0,0,152,225,147,309,183,570,181
2023-09-08 07:10,0,648,170,340,59,250,390,750,0,0,152,224,146,305,182,566,179
2023-09-08 07:15,0,647,170,339,59,250,390,750,0,0,152,224,150,306,183,566,179
2023-09-08 07:20,0,648,170,336,59,250,390,750,0,0,152,225,148,307,183,565,177
2023-09-08 07:25,0,647,170,336,59,250,390,750,0,0,151,224,145,308,180,560,176
2023-09-08 07:30,0,645,169,335,58,250,390,750,0,0,150,225,145,306,180,560,174
2023-09-08 07:35,0,646,168,333,0,250,390,750,0,0,150,225,145,303,179,558,174
2023-09-08 07:40,0,646,160,332,0,250,390,750,128,150,149,225,143,299,180,551,174
2023-09-08 07:45,0,640,158,330,0,250,388,750,124,150,154,227,141,298,179,549,173
2023-09-08 07:50,0,636,155,329,0,250,388,750,123,150,153,227,140,297,178,547,172
2023-09-08 07:55,0,634,150,326,0,250,385,750,122,150,149,229,138,289,184,542,173
2023-09-08 08:00,0,628,146,323,0,250,383,750,122,150,148,230,138,283,183,539,174
2023-09-08 08:05,0,624,145,321,0,250,382,750,120,150,146,231,139,285,184,534,170
2023-09-08 08:10,0,619,137,314,0,250,375,750,119,150,142,232,139,283,185,531,170
2023-09-08 08:15,0,618,138,310,0,250,370,750,117,150,137,232,138,283,184,529,167
2023-09-08 08:20,0,616,137,309,0,250,365,750,116,150,134,233,135,283,182,527,166
2023-09-08 08:25,0,616,138,303,0,250,361,750,116,150,133,233,136,281,181,524,164
2023-09-08 08:30,0,613,138,295,0,250,358,750,115,150,130,234,132,284,178,519,164
2023-09-08 08:35,0,612,134,294,0,250,355,750,114,149,131,236,129,288,176,517,162
2023-09-08 08:40,0,609,132,292,0,250,351,558,115,144,131,238,127,288,174,517,160
2023-09-08 08:45,0,607,131,288,0,250,348,556,113,143,126,239,126,284,170,511,159
2023-09-08 08:50,0,605,127,283,0,250,344,551,113,141,121,239,125,285,167,506,159
2023-09-08 08:55,0,602,123,279,0,250,336,546,112,140,120,236,122,282,167,504,160
2023-09-08 09:00,0,596,109,273,0,250,332,547,109,133,120,230,119,285,167,500,162
2023-09-08 09:05,0,592,106,269,0,250,331,546,108,131,119,229,119,285,167,500,163
2023-09-08 09:10,0,587,104,267,0,250,324,549,106,127,118,225,122,287,166,501,162
2023-09-08 09:15,0,585,97,261,0,250,321,548,107,118,113,221,120,283,167,500,162
2023-09-08 09:20,0,581,88,257,0,250,316,545,104,113,113,215,116,280,165,497,164
2023-09-08 09:25,0,573,83,255,0,250,315,542,103,112,113,216,115,277,165,496,164
2023-09-08 09:30,0,571,81,253,0,250,312,541,103,102,110,208,115,280,163,494,163
2023-09-08 09:35,0,566,76,252,0,250,305,538,101,94,108,205,112,282,165,494,163
