Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2019-12-07 00:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 00:15,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 00:30,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 00:45,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 01:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 01:15,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 01:30,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 01:45,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 02:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 02:15,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 02:30,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 02:45,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 03:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 03:15,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 03:30,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 03:45,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 04:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 04:15,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 04:30,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 04:45,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 05:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 05:15,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 05:30,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 05:45,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:05,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:10,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:15,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:20,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:25,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:30,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:35,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:40,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:45,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:50,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 06:55,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 07:00,575,0,282,0,0,0,665,0,150,150,189,139,340,192,373,189
2019-12-07 07:05,634,156,346,63,0,0,688,245,0,150,203,163,366,243,498,201
2019-12-07 07:10,633,156,346,63,0,0,688,245,0,162,203,164,366,244,498,201
2019-12-07 07:15,633,156,346,63,0,0,686,245,0,162,203,164,366,244,498,201
2019-12-07 07:20,632,157,346,63,0,0,686,245,0,162,203,165,366,244,498,201
2019-12-07 07:25,632,156,345,63,0,0,686,245,0,162,203,166,367,244,498,201
2019-12-07 07:30,632,156,345,63,0,0,685,245,0,162,203,165,366,244,498,201
2019-12-07 07:35,632,156,345,63,0,380,684,245,0,162,203,166,365,244,498,201
2019-12-07 07:40,632,156,345,63,0,380,684,245,0,162,203,165,366,244,498,201
2019-12-07 07:45,632,156,345,63,0,377,683,245,0,161,203,165,366,244,496,201
2019-12-07 07:50,631,155,345,63,0,372,677,245,150,160,202,165,366,244,495,201
2019-12-07 07:55,627,154,343,63,0,369,671,245,150,160,201,164,365,244,495,201
2019-12-07 08:00,625,152,342,63,0,366,664,244,150,159,201,164,365,244,493,201
