Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-05-19 00:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 00:15,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 00:30,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 00:45,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 01:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 01:15,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 01:30,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 01:45,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 02:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 02:15,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 02:30,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 02:45,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 03:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 03:15,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 03:30,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 03:45,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 04:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 04:15,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 04:30,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 04:45,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 05:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 05:15,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 05:30,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 05:45,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:05,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:10,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:15,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:20,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:25,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:30,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:35,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:40,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:45,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:50,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 06:55,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 07:00,0,650,0,341,0,0,0,678,0,150,163,227,149,388,203,483,354
2023-05-19 07:05,0,650,176,335,63,0,0,672,0,0,163,228,140,380,196,570,348
2023-05-19 07:10,0,646,176,335,63,0,390,671,0,0,163,226,141,380,196,569,346
2023-05-19 07:15,0,641,175,336,63,0,389,670,0,0,163,226,140,378,196,568,346
2023-05-19 07:20,0,641,175,336,63,0,389,671,0,0,161,226,140,376,197,568,345
2023-05-19 07:25,0,639,174,336,63,0,389,668,253,0,160,225,139,373,198,566,345
2023-05-19 07:30,0,636,174,332,63,0,389,666,251,0,160,224,137,371,195,564,344
2023-05-19 07:35,0,636,174,332,63,0,387,665,251,0,160,223,138,368,194,564,344
2023-05-19 07:40,0,633,172,330,63,100,385,665,250,0,158,222,135,366,194,562,343
2023-05-19 07:45,0,629,172,328,63,100,385,660,250,150,156,221,133,363,194,561,342
2023-05-19 07:50,0,626,167,326,63,100,384,657,250,150,156,221,134,362,195,558,340
2023-05-19 07:55,0,620,165,324,63,100,382,650,250,150,155,218,132,360,195,557,340
2023-05-19 08:00,0,618,163,324,63,100,382,649,249,150,155,218,129,359,192,555,340
2023-05-19 08:05,0,618,162,324,63,100,381,646,249,150,155,217,130,357,191,554,341
2023-05-19 08:10,0,618,157,323,63,100,375,647,250,150,154,216,132,358,192,549,341
2023-05-19 08:15,0,618,160,321,63,100,372,643,250,150,153,215,129,353,191,547,341
2023-05-19 08:20,0,619,160,320,63,100,371,643,250,150,152,215,128,352,191,546,341
2023-05-19 08:25,0,612,161,321,63,100,367,642,248,150,152,214,126,350,188,544,341
2023-05-19 08:30,0,610,158,320,63,101,365,638,249,147,152,212,123,350,187,543,340
2023-05-19 08:35,0,606,158,313,63,100,358,637,248,144,151,208,119,346,185,542,340
2023-05-19 08:40,0,605,158,313,63,101,356,631,247,143,151,205,119,343,186,539,340
2023-05-19 08:45,0,599,153,307,63,101,355,634,245,138,149,203,119,340,185,536,340
2023-05-19 08:50,0,598,151,305,63,101,351,633,245,136,149,201,119,339,183,536,340
2023-05-19 08:55,0,596,140,306,63,101,347,628,243,130,149,198,115,337,182,534,340
2023-05-19 09:00,0,596,138,306,63,101,343,624,241,129,148,190,114,332,182,532,339
2023-05-19 09:05,0,593,137,299,63,101,337,621,240,125,147,187,113,333,180,533,338
2023-05-19 09:10,0,592,130,295,63,101,336,611,236,116,144,184,113,325,181,533,339
2023-05-19 09:15,0,589,124,292,63,101,333,601,236,114,143,182,112,321,180,532,340
2023-05-19 09:20,0,587,120,289,63,101,323,594,235,110,141,177,112,320,179,531,340
2023-05-19 09:25,0,576,116,274,63,101,316,588,233,106,133,173,108,315,177,530,340
2023-05-19 09:30,0,573,113,271,63,103,312,587,231,104,128,172,108,311,178,530,340
2023-05-19 09:35,0,568,109,264,63,104,309,572,229,105,127,165,108,307,176,532,339
2023-05-19 09:40,0,561,98,257,63,105,301,569,227,98,125,159,111,301,176,531,339
2023-05-19 09:45,0,552,88,237,63,105,299,555,224,90,123,156,110,298,173,532,339
2023-05-19 09:50,0,543,83,223,63,107,287,540,215,78,112,151,107,291,172,531,338
2023-05-19 09:55,0,540,73,213,63,107,283,530,214,69,109,143,106,288,172,533,339
2023-05-19 10:00,0,523,56,192,63,111,272,516,213,56,102,136,106,276,166,532,340
2023-05-19 10:05,0,515,52,182,63,111,269,505,213,49,97,131,106,270,161,533,340
2023-05-19 10:10,0,506,46,172,63,115,263,485,206,39,91,114,106,265,157,531,340
2023-05-19 10:15,0,500,34,151,63,116,249,466,201,25,88,97,104,255,158,531,339
2023-05-19 10:20,0,495,20,134,63,116,242,453,198,18,85,95,105,243,155,530,339
2023-05-19 10:25,0,491,1,123,63,117,231,434,193,10,80,91,107,232,155,530,338
2023-05-19 10:30,0,483,0,112,63,117,226,417,190,0,77,78,108,227,153,531,337
2023-05-19 10:35,0,465,0,98,63,118,212,396,186,0,72,67,104,215,147,531,340
2023-05-19 10:40,0,455,0,85,62,119,205,375,184,0,72,53,104,204,145,530,340
