Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2020-02-28 00:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 00:15,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 00:30,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 00:45,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 01:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 01:15,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 01:30,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 01:45,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 02:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 02:15,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 02:30,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 02:45,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 03:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 03:15,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 03:30,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 03:45,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 04:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 04:15,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 04:30,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 04:45,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 05:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 05:15,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 05:30,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 05:45,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:05,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:10,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:15,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:20,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:25,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:30,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:35,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:40,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:45,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:50,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 06:55,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 07:00,650,0,346,0,0,0,693,0,150,151,135,185,399,261,427,240
2020-02-28 07:05,648,194,350,0,450,450,693,232,0,150,136,148,384,250,429,204
2020-02-28 07:10,647,194,349,0,450,450,694,232,0,149,133,146,378,249,424,199
2020-02-28 07:15,645,194,348,0,450,450,693,232,0,160,134,146,375,248,418,196
2020-02-28 07:20,639,194,346,0,300,449,691,232,0,159,134,146,372,245,416,192
2020-02-28 07:25,638,194,346,0,300,449,688,232,0,159,133,148,369,244,414,190
2020-02-28 07:30,638,194,344,0,301,449,688,231,0,159,133,147,366,240,411,184
2020-02-28 07:35,632,194,343,0,302,447,686,231,0,158,133,152,364,238,408,182
2020-02-28 07:40,629,193,341,0,302,447,682,231,0,158,134,153,359,236,407,178
2020-02-28 07:45,629,193,341,0,302,445,681,231,0,158,133,153,351,236,405,174
2020-02-28 07:50,625,192,337,0,302,443,678,230,150,158,132,151,344,234,403,173
2020-02-28 07:55,623,191,337,0,302,443,675,230,150,157,131,150,337,232,401,172
2020-02-28 08:00,616,188,337,0,302,440,673,228,150,157,131,150,330,231,396,168
2020-02-28 08:05,613,185,335,0,303,438,670,227,150,156,129,144,318,226,393,164
2020-02-28 08:10,606,185,333,0,303,438,663,226,150,155,128,139,313,225,388,160
2020-02-28 08:15,602,185,333,0,303,437,663,226,150,155,129,136,309,219,382,158
2020-02-28 08:20,596,184,331,0,303,434,661,228,150,155,124,132,305,215,377,156
2020-02-28 08:25,595,183,325,0,303,432,658,228,150,154,124,125,295,217,369,156
2020-02-28 08:30,593,183,319,0,303,426,656,228,150,154,124,123,283,217,365,152
2020-02-28 08:35,591,184,314,0,304,421,656,226,150,153,118,114,282,208,361,150
2020-02-28 08:40,587,182,308,0,304,417,655,226,150,152,118,108,274,205,357,147
2020-02-28 08:45,587,181,305,0,304,414,653,223,150,152,117,105,269,202,356,146
2020-02-28 08:50,583,177,304,0,306,408,649,222,150,151,115,98,258,196,356,141
2020-02-28 08:55,583,171,304,0,306,402,647,220,150,150,113,96,252,193,354,141
2020-02-28 09:00,582,172,302,0,308,396,643,218,150,149,113,92,244,190,351,141
2020-02-28 09:05,578,171,297,0,309,392,640,218,147,148,109,93,230,190,351,137
2020-02-28 09:10,574,166,292,60,309,382,636,218,144,147,103,85,221,190,349,136
2020-02-28 09:15,573,165,291,60,309,377,630,216,142,145,99,82,215,189,348,135
2020-02-28 09:20,573,165,287,60,309,371,625,214,141,145,93,76,212,193,346,135
2020-02-28 09:25,566,161,284,60,310,369,614,213,136,145,88,73,206,191,342,136
2020-02-28 09:30,564,159,278,60,311,367,614,212,133,143,83,69,200,189,345,133
2020-02-28 09:35,564,160,273,60,312,365,608,210,133,141,82,68,198,187,342,135
2020-02-28 09:40,561,155,271,59,313,362,599,210,129,136,82,65,189,183,340,137
2020-02-28 09:45,560,152,266,59,314,360,595,208,124,135,79,64,190,182,339,136
2020-02-28 09:50,555,153,264,59,314,354,583,202,124,133,75,66,186,178,336,134
2020-02-28 09:55,554,153,252,59,314,349,578,202,117,134,72,60,178,175,334,132
2020-02-28 10:00,551,147,244,59,314,342,569,202,112,135,63,53,171,173,333,131
2020-02-28 10:05,543,144,241,59,315,333,559,201,107,133,67,53,160,173,333,133
2020-02-28 10:15,534,133,234,59,315,325,548,202,96,123,59,44,153,168,332,135
2020-02-28 10:20,526,127,224,59,315,321,541,202,91,119,53,44,146,165,332,135
2020-02-28 10:25,525,121,220,59,315,317,538,200,86,116,45,43,146,168,332,134
2020-02-28 10:30,523,120,219,59,315,314,530,201,82,116,35,42,145,166,330,132
2020-02-28 10:35,509,108,218,59,316,305,532,200,74,114,29,46,144,167,329,134
2020-02-28 10:40,504,108,218,59,316,299,524,199,69,113,26,46,143,160,326,129
2020-02-28 10:45,501,104,215,59,316,296,525,201,71,116,28,46,148,157,327,130
2020-02-28 10:50,503,106,213,56,316,284,523,202,71,112,27,45,139,154,326,129
2020-02-28 10:55,496,105,207,55,316,281,521,201,69,111,24,45,132,148,324,127
2020-02-28 11:00,492,98,206,55,316,278,516,202,71,111,22,43,131,149,325,127
2020-02-28 11:05,489,95,200,53,316,271,512,204,71,109,21,39,131,148,322,127
2020-02-28 11:10,482,84,186,50,317,266,505,206,71,106,19,36,133,150,323,128
2020-02-28 11:15,483,80,182,50,318,263,504,206,71,104,21,36,132,151,324,127
2020-02-28 11:20,485,80,167,48,318,253,491,208,64,102,24,37,134,153,321,124
2020-02-28 11:25,478,82,167,48,321,251,484,210,57,103,24,38,131,152,320,123
2020-02-28 11:30,477,83,163,47,323,247,476,209,54,103,18,37,132,149,320,122
