Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2020-05-26 00:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 00:15,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 00:30,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 00:45,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 01:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 01:15,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 01:30,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 01:45,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 02:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 02:15,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 02:30,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 02:45,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 03:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 03:15,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 03:30,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 03:45,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 04:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 04:15,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 04:30,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 04:45,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 05:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 05:15,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 05:30,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 05:45,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:05,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:10,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:15,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:20,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:25,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:30,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:35,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:40,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:45,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:50,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 06:55,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 07:00,0,0,364,0,0,0,0,0,0,161,179,234,429,284,590,224
2020-05-26 07:05,649,188,353,56,366,450,0,253,0,161,171,218,412,271,589,174
2020-05-26 07:10,643,188,352,56,366,450,0,252,0,161,172,217,409,266,587,168
2020-05-26 07:15,640,188,352,56,366,449,2,252,0,160,173,215,406,265,583,166
2020-05-26 07:20,637,188,351,55,366,449,2,252,0,159,172,217,403,264,583,162
2020-05-26 07:25,631,188,349,54,366,448,1,252,0,158,170,218,399,263,580,158
2020-05-26 07:30,631,188,347,54,366,448,0,252,150,157,168,218,393,261,578,153
2020-05-26 07:35,627,189,344,54,366,448,0,251,150,157,166,215,385,260,574,152
2020-05-26 07:40,623,186,342,53,366,448,0,251,150,158,165,215,379,257,573,149
2020-05-26 07:45,619,187,337,53,366,448,0,251,150,157,163,212,374,254,570,147
2020-05-26 07:50,612,185,337,53,366,448,0,251,150,155,163,213,370,252,570,146
2020-05-26 07:55,606,185,336,54,367,447,1,251,150,153,160,210,365,249,570,144
2020-05-26 08:00,602,185,333,53,367,447,0,248,150,153,159,209,352,249,566,139
2020-05-26 08:05,594,183,330,52,367,445,629,247,150,151,157,208,346,248,563,137
2020-05-26 08:10,592,183,327,52,367,445,624,246,150,150,153,204,346,246,561,134
2020-05-26 08:15,590,182,322,52,367,442,620,246,150,150,151,202,337,245,560,135
2020-05-26 08:20,586,179,322,52,367,439,612,246,150,148,146,202,331,245,559,135
2020-05-26 08:25,584,179,322,52,367,436,608,246,147,147,144,201,324,245,555,135
2020-05-26 08:30,577,177,319,52,367,427,600,245,147,143,140,198,322,244,548,130
2020-05-26 08:35,574,174,314,53,367,422,593,244,148,141,135,198,311,235,547,128
2020-05-26 08:40,570,171,312,53,367,416,589,243,148,141,135,199,311,236,546,126
2020-05-26 08:45,567,164,310,51,368,411,585,237,146,141,131,198,308,237,542,124
2020-05-26 08:50,562,161,303,53,368,409,574,236,146,140,133,199,297,234,542,124
2020-05-26 08:55,558,153,302,53,368,404,567,235,141,139,131,199,294,230,541,121
2020-05-26 09:00,555,150,301,53,368,398,562,234,140,139,129,197,288,229,540,119
2020-05-26 09:05,550,147,296,52,369,392,558,232,137,139,126,194,285,229,538,119
2020-05-26 09:10,544,143,288,49,369,386,554,233,132,138,125,194,282,228,539,117
2020-05-26 09:15,534,139,283,49,370,377,549,232,132,133,126,194,279,224,539,119
2020-05-26 09:20,530,133,280,49,370,371,548,228,131,130,129,193,275,222,540,118
2020-05-26 09:25,525,130,278,49,370,364,543,227,132,128,127,191,267,219,536,120
2020-05-26 09:30,521,123,274,49,370,358,537,228,124,126,119,191,263,216,535,119
2020-05-26 09:35,518,122,269,49,370,352,533,227,122,124,114,188,258,213,532,118
2020-05-26 09:40,515,125,266,50,370,349,525,225,120,120,109,193,256,209,530,119
2020-05-26 09:45,510,120,261,49,370,344,523,225,119,120,104,185,253,208,530,118
2020-05-26 09:50,504,116,258,49,371,340,518,224,114,119,90,184,248,207,528,118
2020-05-26 09:55,496,112,251,49,371,330,512,221,112,117,88,182,246,204,526,120
