Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2021-03-04 00:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 00:15,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 00:30,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 00:45,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 01:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 01:15,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 01:30,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 01:45,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 02:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 02:15,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 02:30,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 02:45,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 03:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 03:15,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 03:30,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 03:45,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 04:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 04:15,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 04:30,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 04:45,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 05:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 05:15,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 05:30,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 05:45,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:05,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:10,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:15,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:20,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:25,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:30,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:35,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:40,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:45,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:50,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 06:55,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 07:00,668,0,355,0,0,0,710,0,150,161,291,226,437,281,482,179
2021-03-04 07:05,654,194,344,0,0,0,682,0,0,161,289,198,334,259,473,134
2021-03-04 07:10,653,196,342,0,0,0,676,0,0,161,289,195,329,257,472,131
2021-03-04 07:15,649,196,340,0,0,0,673,0,0,161,287,191,323,255,471,128
