Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2022-05-18 00:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 00:15,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 00:30,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 00:45,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 01:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 01:15,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 01:30,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 01:45,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 02:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 02:15,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 02:30,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 02:45,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 03:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 03:15,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 03:30,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 03:45,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 04:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 04:15,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 04:30,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 04:45,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 05:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 05:15,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 05:30,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 05:45,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:05,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:10,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:15,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:20,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:25,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:30,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:35,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:40,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:45,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:50,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 06:55,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 07:00,654,0,356,0,0,0,696,0,150,164,238,144,348,200,557,277
2022-05-18 07:05,654,106,347,0,0,390,662,222,0,164,232,133,338,202,575,254
2022-05-18 07:10,650,103,346,0,0,390,657,222,0,164,230,132,339,200,575,250
2022-05-18 07:15,644,105,343,52,180,389,651,221,0,164,230,132,337,200,574,249
2022-05-18 07:20,645,104,342,52,183,389,648,221,0,163,230,129,334,201,572,247
2022-05-18 07:25,644,103,342,52,183,389,645,209,0,163,231,128,334,206,571,246
2022-05-18 07:30,639,103,342,52,183,387,640,209,0,162,229,124,331,212,568,243
2022-05-18 07:35,637,103,339,52,184,386,630,208,0,162,228,123,327,209,566,241
2022-05-18 07:40,632,99,339,53,185,382,623,207,150,160,224,121,322,205,563,237
2022-05-18 07:45,628,95,338,52,185,381,613,207,150,158,226,115,319,202,563,237
2022-05-18 07:50,625,94,337,52,186,381,609,206,150,158,227,114,315,202,560,236
